STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,TAVG,TSUN,WT01,WT02,WT03,WT04,WT08,WT09,WT11,WT13,WT15,WT16,WT18,WT19,WT21,WT22
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/13/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/14/2006,,0.09,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/15/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/16/2006,,0.39,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/17/2006,,0.12,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/18/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/19/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/20/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/21/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/22/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/23/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/24/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/25/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/26/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/27/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/28/2006,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/29/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,11/30/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/1/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/2/2006,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/3/2006,,0.58,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/4/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/5/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/6/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/7/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/8/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/9/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/10/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/11/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/12/2006,,0.08,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/13/2006,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/14/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/15/2006,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/16/2006,,0.2,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/17/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/18/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/19/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/20/2006,,0.73,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/21/2006,,0.17,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/22/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/23/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/24/2006,,0.12,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/25/2006,,0.32,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/26/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/27/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/28/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/29/2006,,0.02,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/30/2006,,0.06,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,12/31/2006,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/1/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/2/2007,,0.67,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/3/2007,,0.04,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/4/2007,,0.06,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/5/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/6/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/7/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/8/2007,,0.06,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/9/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/10/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/11/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/12/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/13/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/14/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/15/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/16/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/17/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/18/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/19/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/20/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/21/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/22/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/23/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/24/2007,,0.08,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/25/2007,,0.31,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/26/2007,,0.13,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/27/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/28/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/29/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/30/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,1/31/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/1/2007,,0.09,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/2/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/3/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/4/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/5/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/6/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/7/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/8/2007,,0.06,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/9/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/10/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/11/2007,,0.09,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/12/2007,,1.12,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/13/2007,,0.95,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/14/2007,,0.04,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/15/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/16/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/17/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/18/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/19/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/20/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/21/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/22/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/23/2007,,0.02,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/24/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/25/2007,,0.31,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/26/2007,,1.06,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/27/2007,,1.42,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,2/28/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/1/2007,,0.09,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/2/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/3/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/4/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/5/2007,,0.47,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/6/2007,,0.1,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/7/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/8/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/9/2007,,0.09,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/10/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/11/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/12/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/13/2007,,0.05,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/14/2007,,0.03,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/15/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/16/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/17/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/18/2007,,0.16,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/19/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/20/2007,,0.13,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/21/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/22/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/23/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/24/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/25/2007,,0.63,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/26/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/27/2007,,0.08,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/28/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/29/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/30/2007,,0.04,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,3/31/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/1/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/2/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/3/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/4/2007,,0.98,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/5/2007,,0.1,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/6/2007,,0.1,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/7/2007,,0.6,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/8/2007,,0.49,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/9/2007,,0.06,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/10/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/11/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/12/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/13/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/14/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/15/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/16/2007,,0.36,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/17/2007,,0.02,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/18/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/19/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/20/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/21/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/22/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/23/2007,,3.27,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/24/2007,,2.52,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/25/2007,,1,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/26/2007,,0.09,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/27/2007,,0.09,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/28/2007,,0.24,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/29/2007,,0.02,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,4/30/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/1/2007,,0.02,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/2/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/3/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/4/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/5/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/6/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/7/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/8/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/9/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/10/2007,,0.06,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/11/2007,,0.01,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/12/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/13/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/14/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/15/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/16/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/17/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/18/2007,,0.17,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/19/2007,,0.18,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/20/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/21/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/22/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/23/2007,,0,,,,,,,,,,,,,,,,
ASN00066051,"LITTLE BAY THE COAST GOLF CLU, AS",-33.9829,151.2502,22,5/24/2007,,0,,,,,,,,,,,,,,,,
